,X,Y
164,"[[[156 212 199]
  [154 211 196]
  [152 209 194]
  ..., 
  [103 139 117]
  [100 136 112]
  [ 99 133 109]]

 [[151 208 193]
  [151 206 191]
  [148 203 188]
  ..., 
  [ 99 133 109]
  [ 96 130 106]
  [ 94 126 102]]

 [[148 203 188]
  [147 201 184]
  [144 198 181]
  ..., 
  [ 94 126 101]
  [ 91 123  98]
  [ 90 120  95]]

 ..., 
 [[ 68  91  63]
  [ 68  91  63]
  [ 68  91  63]
  ..., 
  [ 68  91  63]
  [ 68  91  63]
  [ 68  91  63]]

 [[ 68  91  63]
  [ 68  91  63]
  [ 68  91  63]
  ..., 
  [ 68  91  63]
  [ 68  91  63]
  [ 68  91  63]]

 [[ 68  91  63]
  [ 68  91  63]
  [ 68  91  63]
  ..., 
  [ 68  91  63]
  [ 68  91  63]
  [ 68  91  63]]]",bulbasaur
165,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
166,"[[[166 193 203]
  [166 193 203]
  [166 194 201]
  ..., 
  [150 176 183]
  [150 176 183]
  [150 176 183]]

 [[166 193 203]
  [166 193 203]
  [165 193 200]
  ..., 
  [149 175 182]
  [149 175 182]
  [149 175 182]]

 [[166 193 203]
  [166 193 203]
  [164 191 201]
  ..., 
  [150 176 183]
  [150 176 183]
  [150 176 183]]

 ..., 
 [[145 171 178]
  [145 171 178]
  [145 171 178]
  ..., 
  [151 176 186]
  [111 129 137]
  [153 178 188]]

 [[145 171 178]
  [145 171 178]
  [145 171 178]
  ..., 
  [151 176 186]
  [114 135 141]
  [153 178 188]]

 [[145 171 178]
  [145 171 178]
  [145 171 178]
  ..., 
  [154 173 181]
  [152 178 185]
  [154 178 186]]]",bulbasaur
167,"[[[139 220  92]
  [143 224  91]
  [139 228 118]
  ..., 
  [110 198  31]
  [112 199  31]
  [120 202  36]]

 [[146 232 108]
  [140 229 102]
  [140 230 124]
  ..., 
  [101 203  38]
  [ 83 163   2]
  [110 203  38]]

 [[130 223  93]
  [121 216  87]
  [ 97 191  49]
  ..., 
  [113 223  90]
  [120 226  98]
  [101 206  41]]

 ..., 
 [[  1 110   1]
  [  0 108   0]
  [  3 104   0]
  ..., 
  [ 12 142   4]
  [ 16 145   6]
  [  9 138   0]]

 [[ 12 131   0]
  [  6 103   1]
  [  1 109   3]
  ..., 
  [ 20 127   8]
  [ 15 144   7]
  [  7 136   0]]

 [[  2 102   1]
  [  5 118   4]
  [ 11 131   0]
  ..., 
  [  2  89   1]
  [ 17 139   5]
  [ 17 142   8]]]",bulbasaur
168,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [ 79 115  49]
  [ 69  69   0]
  [ 18  92   0]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [ 91  91  91]
  [  0   0   0]]

 [[255 255 255]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [255 255 255]
  [255 255 255]
  [  0   0   0]]

 ..., 
 [[255 255 255]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 81 118  52]
  [ 79 116  51]
  [ 81 118  52]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
169,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",bulbasaur
170,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
171,"[[[26 24 27]
  [24 21 22]
  [24 22 23]
  ..., 
  [25 22 23]
  [22 20 19]
  [22 20 19]]

 [[24 21 24]
  [28 24 27]
  [47 43 44]
  ..., 
  [29 25 25]
  [26 24 22]
  [24 21 20]]

 [[26 23 29]
  [37 33 35]
  [40 36 37]
  ..., 
  [33 29 30]
  [34 30 29]
  [29 26 26]]

 ..., 
 [[63 62 62]
  [72 70 71]
  [74 72 71]
  ..., 
  [72 69 69]
  [56 52 50]
  [47 46 45]]

 [[50 49 48]
  [49 47 46]
  [66 64 64]
  ..., 
  [50 48 43]
  [42 40 36]
  [45 42 43]]

 [[46 44 43]
  [43 41 41]
  [47 45 44]
  ..., 
  [42 40 40]
  [38 37 32]
  [44 43 39]]]",bulbasaur
172,"[[[207 213 242]
  [211 215 243]
  [213 217 242]
  ..., 
  [220 221 242]
  [219 220 241]
  [218 218 242]]

 [[208 215 242]
  [211 215 243]
  [213 217 242]
  ..., 
  [220 221 242]
  [219 220 241]
  [218 217 243]]

 [[208 215 242]
  [211 215 243]
  [213 217 242]
  ..., 
  [221 223 242]
  [219 220 241]
  [218 218 239]]

 ..., 
 [[224 227 242]
  [225 225 241]
  [225 228 243]
  ..., 
  [ 11 199 248]
  [ 79 108 252]
  [ 94  46 248]]

 [[224 227 242]
  [224 227 242]
  [225 228 243]
  ..., 
  [ 74  38 243]
  [ 81  47 248]
  [138 143 233]]

 [[223 226 241]
  [225 228 243]
  [224 227 242]
  ..., 
  [ 98  56 250]
  [ 83  47 249]
  [118  80 241]]]",bulbasaur
173,"[[[ 60  61  41]
  [ 66  68  46]
  [ 71  78  57]
  ..., 
  [ 71  68  30]
  [ 79  84  31]
  [ 78  95  61]]

 [[ 65  67  48]
  [ 62  64  44]
  [ 71  77  57]
  ..., 
  [ 89 114  34]
  [ 65  64  26]
  [103 122  89]]

 [[ 65  70  53]
  [ 59  64  43]
  [ 72  81  61]
  ..., 
  [102 153  25]
  [ 64  72  19]
  [103 127  96]]

 ..., 
 [[ 33  78  14]
  [ 56 124  23]
  [ 39  85  12]
  ..., 
  [210 211 161]
  [ 58 136  24]
  [ 48 102  19]]

 [[ 36  76  11]
  [ 49 103  20]
  [ 38  83  14]
  ..., 
  [212 209 164]
  [ 60 138  23]
  [ 52 121  22]]

 [[ 39  86  13]
  [ 38  91  17]
  [ 43  99  25]
  ..., 
  [210 210 162]
  [ 57 127  24]
  [ 67 151  33]]]",bulbasaur
174,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
175,"[[[ 35 125  79]
  [176 229 212]
  [104 167 135]
  ..., 
  [  0 104  51]
  [133 213 178]
  [243 250 247]]

 [[192 236 230]
  [ 50 194 155]
  [148 191 169]
  ..., 
  [  0 104  51]
  [137 184 161]
  [102 164 134]]

 [[ 52 190 138]
  [ 70 158 115]
  [166 210 189]
  ..., 
  [  0 104  51]
  [ 50 134  91]
  [  0 104  51]]

 ..., 
 [[205 227 215]
  [204 228 216]
  [182 217 161]
  ..., 
  [  0 128  63]
  [ 16 141  79]
  [  1 117  58]]

 [[111 174 142]
  [124 182 153]
  [ 89 161  88]
  ..., 
  [159 203 181]
  [110 175 143]
  [  0 111  55]]

 [[204 225 216]
  [204 226 214]
  [215 242 238]
  ..., 
  [ 39 131  82]
  [132 185 158]
  [101 166 134]]]",bulbasaur
176,"[[[ 13  71  87]
  [ 14  79  93]
  [ 18  97 110]
  ..., 
  [ 52 115  97]
  [ 35 101 106]
  [ 24  80  89]]

 [[ 23 107 124]
  [ 13  68  69]
  [ 74  63   4]
  ..., 
  [ 49 114  97]
  [ 36 104 109]
  [ 25  82  91]]

 [[ 16  72  87]
  [ 65  66   7]
  [ 99  55   2]
  ..., 
  [ 46 110  99]
  [ 37 105 111]
  [ 25  84  93]]

 ..., 
 [[ 13  58   5]
  [ 12  54   0]
  [ 13  49   0]
  ..., 
  [ 27  93  85]
  [ 41  94 120]
  [ 60 131 172]]

 [[ 11  85   1]
  [ 12  89   2]
  [ 12  95   2]
  ..., 
  [ 57 169  92]
  [ 60 169 107]
  [ 51 132 165]]

 [[ 15  73   2]
  [ 13  79   0]
  [ 13 133  13]
  ..., 
  [ 19 134   3]
  [ 12 108  36]
  [ 43 118 138]]]",bulbasaur
177,"[[[255 254 253]
  [255 254 253]
  [255 254 253]
  ..., 
  [255 253 252]
  [255 253 252]
  [255 254 253]]

 [[255 254 253]
  [255 254 253]
  [255 254 253]
  ..., 
  [255 254 253]
  [255 253 252]
  [255 254 253]]

 [[255 254 253]
  [255 254 253]
  [255 254 253]
  ..., 
  [255 254 253]
  [255 254 253]
  [255 254 253]]

 ..., 
 [[243 234 230]
  [243 234 230]
  [242 232 225]
  ..., 
  [250 244 237]
  [253 247 242]
  [254 248 243]]

 [[248 239 235]
  [248 236 234]
  [245 234 230]
  ..., 
  [255 251 250]
  [255 252 251]
  [255 252 251]]

 [[255 252 251]
  [255 252 251]
  [255 252 251]
  ..., 
  [254 252 251]
  [255 253 252]
  [255 253 252]]]",bulbasaur
178,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [105  95  87]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
179,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
180,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
181,"[[[254 254 254]
  [255 255 255]
  [255 255 255]
  ..., 
  [254 254 254]
  [253 253 253]
  [254 254 254]]

 [[253 253 253]
  [251 251 251]
  [253 253 253]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[251 251 251]
  [255 255 255]
  [249 249 249]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[240 242 243]
  [239 241 242]
  [244 244 244]
  ..., 
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 [[251 250 252]
  [251 251 251]
  [252 252 252]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[243 243 243]
  [249 249 249]
  [254 254 254]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",bulbasaur
182,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [ 57 183 125]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ..., 
 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [156 167  68]
  [148 148  57]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [148 148  57]
  [148 148  57]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [228 228 205]
  [244 244 234]
  [  0   0   0]]]",bulbasaur
183,"[[[184 186 191]
  [186 188 193]
  [185 188 193]
  ..., 
  [193 194 198]
  [193 194 198]
  [188 189 193]]

 [[185 188 193]
  [190 193 198]
  [190 192 195]
  ..., 
  [193 194 198]
  [192 194 198]
  [192 193 198]]

 [[186 190 195]
  [187 191 194]
  [189 192 196]
  ..., 
  [191 194 198]
  [193 194 198]
  [192 194 198]]

 ..., 
 [[209 215 220]
  [212 216 220]
  [211 215 220]
  ..., 
  [193 196 200]
  [196 197 201]
  [197 198 202]]

 [[209 213 218]
  [209 213 218]
  [209 213 218]
  ..., 
  [197 198 202]
  [197 198 202]
  [197 198 202]]

 [[209 213 218]
  [208 212 217]
  [209 213 218]
  ..., 
  [197 198 202]
  [197 198 202]
  [197 200 204]]]",bulbasaur
184,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [232 232 232]
  [  0   0   0]
  [  0   0   0]]

 [[255 255 255]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [ 57  57  57]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ..., 
 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",bulbasaur
185,"[[[ 28  18   8]
  [ 37  24  10]
  [ 43  24   9]
  ..., 
  [161 159 129]
  [160 157 129]
  [135 130  97]]

 [[ 34  19  10]
  [ 41  24  11]
  [ 53  28  12]
  ..., 
  [163 162 134]
  [164 160 135]
  [156 145 113]]

 [[ 35  20  11]
  [ 45  25   8]
  [ 59  30  15]
  ..., 
  [162 161 133]
  [162 159 131]
  [153 142 110]]

 ..., 
 [[ 29  20   7]
  [ 31  19   7]
  [ 31  22   8]
  ..., 
  [ 25  23   5]
  [ 29  21   4]
  [ 29  24   9]]

 [[ 58  33  17]
  [ 58  34  16]
  [ 58  34  14]
  ..., 
  [ 54  35  14]
  [ 51  34  15]
  [ 49  34  15]]

 [[ 88  56  27]
  [ 86  55  24]
  [ 89  62  28]
  ..., 
  [ 84  54  25]
  [ 82  52  23]
  [ 83  54  23]]]",bulbasaur
186,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [175 175 175]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",charmander
187,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",charmander
188,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",charmander
189,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",charmander
190,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",charmander
191,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [2 1 1]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",charmander
192,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ..., 
 [[  0   0   0]
  [  1  10  22]
  [ 11 115 255]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[255 255 255]
  [255 255 255]
  [  1   1   1]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",charmander
193,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",charmander
194,"[[[238 238 238]
  [238 238 238]
  [238 238 238]
  ..., 
  [199 174  80]
  [186 214 255]
  [186 214 255]]

 [[238 238 238]
  [238 238 238]
  [238 238 238]
  ..., 
  [162 189 253]
  [186 214 255]
  [186 214 255]]

 [[238 238 238]
  [238 238 238]
  [238 238 238]
  ..., 
  [158 182 231]
  [186 214 255]
  [186 214 255]]

 ..., 
 [[238 238 238]
  [238 238 238]
  [238 238 238]
  ..., 
  [238 238 238]
  [238 238 238]
  [238 238 238]]

 [[238 238 238]
  [238 238 238]
  [238 238 238]
  ..., 
  [238 238 238]
  [238 238 238]
  [238 238 238]]

 [[238 238 238]
  [238 238 238]
  [238 238 238]
  ..., 
  [238 238 238]
  [238 238 238]
  [238 238 238]]]",charmander
195,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",charmander
196,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",charmander
197,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",charmander
